ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20110101,-90.7,31.1,1
20110101,-87,31.4,3
20110101,-89.5,31.4,3
20110101,-92.2,31.8,8
20110101,-90.7,31,11
20110101,-87.2,41.2,2
20110101,-87.7,41,1
20110101,-88.1,31.5,1
20110101,-85.2,35.7,1
20110101,-88.8,29.9,3
20110101,-88.5,35.5,3
20110101,-85.4,38.6,1
20110101,-87,41.9,2
20110101,-90.3,32,4
20110101,-86.5,39.9,13
20110101,-87.7,38,1
20110101,-89.5,33.2,12
20110101,-89.6,32.8,4
20110101,-89.3,32.1,3
20110101,-87.9,38,2
20110101,-86.1,39.4,1
20110101,-90.9,29.6,1
20110101,-90.9,35.2,2
20110101,-90.3,35.9,1
20110101,-88.4,33,8
20110101,-85.5,36.2,1
20110101,-87.7,30.3,12
20110101,-85.9,34.9,1
20110101,-87.5,29.9,1
20110101,-88.8,36.6,2
20110101,-88.1,38.8,3
20110101,-89.8,33.6,7
20110101,-90.4,31.3,1
20110101,-89.7,31,1
20110101,-91.8,33.2,1
20110101,-87.3,34.9,5
20110101,-86.9,42,3
20110101,-85.7,39.5,1
20110101,-86.9,39.5,11
20110101,-91.4,28,1
20110101,-86.1,30.4,10
20110101,-92.5,31.8,15
20110101,-87.3,41,1
20110101,-85.1,31.8,1
20110101,-90.1,31.9,17
20110101,-92.8,31.5,4
20110101,-87.3,39.2,3
20110101,-85.9,30.1,3
20110101,-89.8,36.3,2
20110101,-85.3,33.7,1
20110101,-89.1,37.7,1
20110101,-90,38.6,2
20110101,-85.4,29.6,1
20110101,-89.9,33.6,7
20110101,-88.6,35.4,1
20110101,-86.3,34.2,5
20110101,-85.1,39.3,3
20110101,-89.7,31.1,4
20110101,-88.1,32.4,2
20110101,-90.3,32.1,3
20110101,-87.1,33.1,4
20110101,-86.3,37.9,1
20110101,-90.4,32.8,11
20110101,-87.2,29.5,1
20110101,-87.6,39.2,1
20110101,-90,33.6,6
20110101,-89.2,31.9,8
20110101,-85.7,36.2,1
20110101,-87.1,41.1,1
20110101,-89.5,37.9,2
20110101,-90,38.1,1
20110101,-85.9,31.8,1
20110101,-86.7,34.8,2
20110101,-87.4,34.5,3
20110101,-88.9,35,1
20110101,-86,28.9,1
20110101,-84.2,38.1,2
20110101,-90.9,31.7,6
20110101,-87.5,32.6,7
20110101,-87.9,34.7,7
20110101,-90.3,35.4,6
20110101,-91.5,31.7,6
20110101,-85.7,33.8,5
20110101,-88.3,34,6
20110101,-89.1,32.9,8
20110101,-87.5,29.2,15
20110101,-87.9,38.3,2
20110101,-88.7,38.2,3
20110101,-89.5,35.2,3
20110101,-87.2,35,2
20110101,-91.6,32,1
20110101,-87.6,29.6,7
20110101,-91.4,37,2
20110101,-87.8,37.4,3
20110101,-90.3,35.6,4
20110101,-88.1,30,5
20110101,-91.4,33.6,6
20110101,-87.1,38.4,3
20110101,-87.7,33.8,4
20110101,-89.7,33.1,3
20110101,-85.1,33.3,1
20110101,-84.1,39.9,1
20110101,-85.5,34.4,1
20110101,-86.1,30.3,4
20110101,-86.8,31.7,2
20110101,-89.1,30.9,1
20110101,-92.1,32.2,30
20110101,-86.8,29.6,8
20110101,-86.7,39.3,7
20110101,-85.8,35.6,1
20110101,-90,35,2
20110101,-87.5,33.6,4
20110101,-92.6,32.2,10
20110101,-89.8,30.7,2
20110101,-84.9,35.5,1
20110101,-87.2,35.1,1
20110101,-85.2,35.4,2
20110101,-86.4,35.8,3
20110101,-85.7,36,2
20110101,-90.3,30.8,6
20110101,-86.2,34.3,1
20110101,-85.3,35.2,1
20110101,-86.8,33.9,2
20110101,-87.5,35.7,1
20110101,-86,34.4,6
20110101,-88.6,32.4,8
20110101,-87,35.1,2
20110101,-87.3,35.7,1
20110101,-85.7,35.7,2
20110101,-87.1,35.9,2
20110101,-87.9,32.7,4
20110101,-84.6,39.2,1
20110101,-86.2,35.1,3
20110101,-85.8,35.7,4
20110101,-85.6,34.5,1
20110101,-86.6,35.4,1
20110101,-88.4,32.5,9
20110101,-87.1,36.3,1
20110101,-84.6,39.7,1
20110101,-86.1,34,1
20110101,-89.9,30.9,3
20110101,-85.5,34.6,1
20110101,-87.9,36.1,1
20110101,-82.8,41.5,2
20110101,-87.1,33.4,4
20110101,-86.9,36.5,1
20110101,-86,35.5,1
20110101,-83.9,39,1
20110101,-89.6,31.4,7
20110101,-87,33.4,5
20110101,-89.7,31.2,4
20110101,-88.6,32.1,3
20110101,-81.9,41,1
20110101,-85.7,34.3,5
20110101,-84.4,40.1,1
20110101,-85.1,36,2
20110101,-86.8,35.5,2
20110101,-89.9,36.8,5
20110101,-89.2,32.7,26
20110101,-84.8,42.2,1
20110101,-88.3,34.6,3
20110101,-84.7,32.2,1
20110101,-86.8,32,1
20110101,-85.6,32.8,1
20110101,-87.1,29.2,11
20110101,-88.9,32.8,13
20110101,-86.1,41,1
20110101,-86.2,40.6,1
20110101,-92.6,32.3,2
20110101,-90.1,31,5
20110101,-90.2,33.7,4
20110101,-91.2,31.4,1
20110101,-91.2,34.2,2
20110101,-79,42.9,1
20110101,-89.6,29,2
20110101,-85,33.8,1
20110101,-91.3,31.7,3
20110101,-88.8,33.3,3
20110101,-88.7,33.2,2
20110101,-83.8,39.9,1
20110101,-83.7,40.4,2
20110101,-89.7,34.7,2
20110101,-86.5,35,5
20110101,-86.4,35.6,2
20110101,-84,39.9,4
20110101,-83.7,40.2,1
20110101,-90.5,30.9,9
20110101,-89.9,31.3,1
20110101,-81.3,38.6,2
20110101,-90.9,33.9,1
20110101,-89.9,31.4,6
20110101,-89.6,34.6,3
20110101,-89.4,35.5,1
20110101,-91.6,30.8,1
20110101,-87.4,38.5,1
20110101,-90.4,31.1,5
20110101,-84.4,38.8,3
20110101,-90.3,31.1,9
20110101,-81.1,38.5,2
20110101,-90,30.7,4
20110101,-89.3,35.4,1
20110101,-89.5,31.9,1
20110101,-86.1,35,3
20110101,-87.7,37.9,1
20110101,-90,31.5,1
20110101,-89.4,34.6,1
20110101,-91.1,33.8,1
20110101,-85.1,40.3,1
20110101,-87.6,32.4,3
20110101,-90.4,34.6,1
20110101,-87.2,33.4,1
20110101,-84.6,38.8,1
20110101,-86.9,36.4,1
20110101,-89.1,35,1
20110101,-86.9,33.8,3
20110101,-87.7,34.9,2
20110101,-85.6,35.6,2
20110101,-85,38.9,2
20110101,-87.5,38,2
20110101,-86.8,36.5,1
20110101,-88.1,33,2
20110101,-90.5,34.4,1
20110101,-87.4,37.3,1
20110101,-86,41.5,1
20110101,-89.2,32.1,10
20110101,-87.6,38.5,1
20110101,-88.3,32.7,19
20110101,-84.9,41.5,1
20110101,-86.4,34.3,4
20110101,-85,36.8,1
20110101,-86.7,33.8,2
20110101,-85.8,41.4,1
20110101,-87.9,33.1,1
20110101,-85.3,36.4,2
20110101,-85.7,41.6,1
20110101,-85.4,38.9,1
20110101,-89,32.2,2
20110101,-87.4,38.3,1
20110101,-85.5,41.7,1
20110101,-85.1,35.7,2
20110101,-85.1,35.8,1
20110101,-89.4,33.5,1
20110101,-87.4,41,2
20110101,-88,34.1,8
20110101,-91.1,30.5,1
20110101,-90.5,32.6,7
20110101,-85.4,39.8,1
20110101,-92.5,31.6,3
20110101,-87.3,41.2,1
20110101,-87.1,41.6,2
20110101,-92,33,2
20110101,-86,39.3,1
20110101,-91.8,32.8,9
20110101,-87.7,38.1,1
20110101,-89.5,33.8,1
20110101,-84.9,41,3
20110101,-90.2,32.6,11
20110101,-84.7,38.5,1
20110101,-87,41.5,1
20110101,-84.4,41.3,4
20110101,-88.1,34.4,7
20110101,-90.5,32.2,1
20110101,-86.8,41.6,2
20110101,-89.8,32.1,34
20110101,-91.5,33.5,1
20110101,-88.3,33.9,4
20110101,-86.9,37.3,1
20110101,-84.5,41.2,1
20110101,-90.5,30.7,1
20110101,-84.4,39,3
20110101,-89.1,33.2,13
20110101,-87.6,34.9,3
20110101,-91.7,32.3,1
20110101,-84.5,41.3,1
20110101,-88.3,38.8,1
20110101,-86.5,34.6,3
20110101,-89.6,32.2,13
20110101,-86.4,34.7,7
20110101,-89.6,33,4
20110101,-89.7,32.9,4
20110101,-87.4,35.2,2
20110101,-89.5,33.1,3
20110101,-87.3,35.3,1
20110101,-87.7,34.5,1
20110101,-87.6,34.4,10
20110101,-89.7,32.7,1
20110101,-87.6,34.7,5
20110101,-84.2,39.7,1
20110101,-86,34.9,3
20110101,-83.5,40.3,1
20110101,-88.6,33.3,5
20110101,-87.4,34.7,5
20110101,-83.9,41.4,1
20110101,-87.9,39,1
20110101,-89.7,35.2,2
20110101,-87.7,34.1,6
20110101,-89.7,32.1,9
20110101,-91.2,33.6,4
20110101,-86.7,35.2,4
20110101,-88.5,33.6,2
20110101,-87.3,39.7,1
20110101,-81.6,38.2,1
20110101,-88.6,33.2,4
20110101,-87.3,34.3,9
20110101,-91.1,33.4,1
20110101,-87.2,39.5,1
20110101,-91.3,32.1,5
20110101,-85.2,41.2,2
20110101,-88.7,37.8,1
20110101,-87.2,38.7,1
20110101,-92.5,32.9,1
20110101,-87.2,39.6,1
20110101,-90.9,30.4,5
20110101,-86.9,38.6,1
20110101,-86.1,39.7,6
20110101,-90.8,30.5,4
20110101,-92.5,32.4,2
20110101,-87.3,38.3,5
20110101,-87,39.2,4
20110101,-87.7,41.5,1
20110101,-90.8,30.8,2
20110101,-92.9,32.4,5
20110101,-92.1,32.8,8
20110101,-90.7,30.9,4
20110101,-91.1,32.4,7
20110101,-91,32.5,9
20110101,-92.2,33.2,3
20110101,-86.6,37.6,1
20110101,-91.1,31.4,2
20110101,-85.4,40.9,2
20110101,-88.9,34.9,1
20110101,-92.3,32.8,1
20110101,-92.1,33.4,1
20110101,-86.9,40.7,1
20110101,-92.2,32.8,1
20110101,-87.5,33.9,13
20110101,-84.9,41.7,1
20110101,-88.8,33.4,7
20110101,-92.1,32.9,1
20110101,-91.6,33.2,4
20110101,-87.7,41.1,1
20110101,-88.3,34.3,15
20110101,-88.7,34.2,7
20110101,-85.1,41.2,1
20110101,-85.6,41.9,2
20110101,-87.5,41.6,1
20110101,-86.2,39.5,2
20110101,-86.1,39.6,1
20110101,-88.9,33.2,4
20110101,-88.7,33.7,24
20110101,-88,34.4,7
20110101,-85.5,42,2
20110101,-90.4,31.4,1
20110101,-90.7,32.2,5
20110101,-85.8,40.6,1
20110101,-90.4,31.5,15
20110101,-87.1,42.2,1
20110101,-85.8,39.4,1
20110101,-90.6,32.3,12
20110101,-91.9,32.7,11
20110101,-90.6,32.4,3
20110101,-85.7,39.1,1
20110101,-85.7,39.6,2
20110101,-88.1,37.9,2
20110101,-85.4,40.7,3
20110101,-90.3,31.6,11
20110101,-90.5,32.4,11
20110101,-89.9,33.7,1
20110101,-85.5,40.5,1
20110101,-90.4,31.7,1
20110101,-91.1,32.5,2
20110101,-89.8,38.6,1
20110101,-90.4,31.9,5
20110101,-90.4,33.4,4
20110101,-87.2,33.6,5
20110101,-91,32.7,10
20110101,-90.6,35.3,1
20110101,-92.5,32.1,2
20110101,-88.8,37.9,1
20110101,-88.4,38.3,2
20110101,-90.6,34.8,13
20110101,-90.5,35.4,4
20110101,-89.9,33.5,14
20110101,-90.4,33.2,14
20110101,-87.6,36.9,4
20110101,-90.2,33.5,4
20110101,-87.4,32.2,6
20110101,-87.9,37.5,2
20110101,-90.2,33.3,9
20110101,-89.5,33.5,22
20110101,-90.1,33.4,8
20110101,-88.3,33.2,26
20110101,-88.2,33.1,15
20110101,-90,38.3,1
20110101,-91.5,32.8,11
20110101,-87.8,37.5,2
20110101,-87.6,37,1
20110101,-89.5,38.7,4
20110101,-91.5,34.2,6
20110101,-84.9,40.8,1
20110101,-85.8,40.9,3
20110101,-86.8,40.3,2
20110101,-91.6,33.9,3
20110101,-88.4,38.1,2
20110101,-89.1,39.4,1
20110101,-92,32.4,15
20110101,-86.2,40,7
20110101,-88,38.3,1
20110101,-89.3,33.2,6
20110101,-87.1,39.2,5
20110101,-84.8,41.1,5
20110101,-91.6,31.6,3
20110101,-87.8,37.9,2
20110101,-84.1,41.2,1
20110101,-90.5,31.8,1
20110101,-87.2,38.2,4
20110101,-87.2,38.3,3
20110101,-89.1,33.5,11
20110101,-89.7,33.5,26
20110101,-89.7,33.6,17
20110101,-85.8,40.3,1
20110101,-85.9,40.3,2
20110101,-89.6,34.2,1
20110101,-88.2,32.8,19
20110101,-84.6,35.1,2
20110101,-85.3,41.1,5
20110101,-87.2,37.8,1
20110101,-86.8,37.1,2
20110101,-86.9,37.6,4
20110101,-87.3,38.9,2
20110101,-87.2,39,1
20110101,-88.9,33.7,23
20110101,-89.1,33.9,14
20110101,-87.8,35,3
20110101,-90,35.7,6
20110101,-89.3,36.1,2
20110101,-89.8,37.6,2
20110101,-87.4,39.6,1
20110101,-90.6,32.8,29
20110101,-91.1,34.2,5
20110101,-89.1,37.8,4
20110101,-91.3,32.8,29
20110101,-90.3,38.4,1
20110101,-90.8,31.3,9
20110101,-91.1,32,13
20110101,-90.5,32.9,17
20110101,-88.3,35.7,1
20110101,-90.4,36.4,2
20110101,-90.1,38.9,2
20110101,-89,37.9,2
20110101,-89,32.4,9
20110101,-91.3,32.6,3
20110101,-87.5,39.1,2
20110101,-87.2,39.7,1
20110101,-93.3,31,1
20110101,-89.1,36.4,8
20110101,-89.7,37.3,1
20110101,-91.1,32.9,18
20110101,-88.1,35.8,3
20110101,-91.1,32.8,17
20110101,-90.5,35.7,2
20110101,-88,38.6,2
20110101,-87.4,39.2,3
20110101,-90.4,33,22
20110101,-89.2,37.7,3
20110101,-90.9,32.9,11
20110101,-91.5,32.2,9
20110101,-90.8,32.5,17
20110101,-88.6,38.1,3
20110101,-89.7,32.8,11
20110101,-88.8,32.8,13
20110101,-90.9,34.8,2
20110101,-88.7,36.6,2
20110101,-88.5,38.2,4
20110101,-87.3,39.4,4
20110101,-89.9,37.1,1
20110101,-90.6,31.6,11
20110101,-92.7,31.7,13
20110101,-88.7,37.4,2
20110101,-88.2,37.9,1
20110101,-90.8,33,14
20110101,-87.4,33.5,13
20110101,-90.1,37.1,4
20110101,-88.2,36.3,5
20110101,-87.6,33,10
20110101,-92.1,32.4,12
20110101,-90.2,33.2,26
20110101,-88.6,32.8,18
20110101,-90.5,31.7,9
20110101,-90.2,33,24
20110101,-93.4,31.7,3
20110101,-92.3,32.3,3
20110101,-89.5,32.9,9
20110101,-88.4,37,1
20110101,-93,31.4,11
20110101,-89,37.7,1
20110101,-88.5,33,23
20110101,-90.4,34.7,2
20110101,-86.8,29.8,5
20110101,-89.4,36.6,1
20110101,-86.8,41.5,2
20110101,-84.3,41.3,1
20110101,-88.8,31.5,1
20110101,-89.5,29.4,1
20110101,-83,41.8,1
20110101,-86.6,36.5,1
20110101,-85.3,29.9,2
20110101,-91.4,34.3,4
20110101,-90,30.6,5
20110101,-86.2,35.8,1
20110101,-87.4,30.4,2
20110101,-92.8,31.2,1
20110101,-91.5,33.9,2
20110101,-89.7,36.2,1
20110101,-89,32.8,30
20110101,-90.2,36.4,1
20110101,-88.2,37.1,5
20110101,-87.9,31.7,8
20110101,-84.9,32.6,1
20110101,-91.2,37.1,1
20110101,-90.5,38.9,2
20110101,-92.4,31.9,20
20110101,-88,32.8,19
20110101,-89.6,32.6,21
20110101,-91.2,34.8,2
20110101,-89.9,35.5,7
20110101,-90.3,35.2,7
20110101,-89.7,35.4,3
20110101,-89.6,32.3,39
20110101,-87.1,39.9,2
20110101,-86.4,40,10
20110101,-89.4,36.8,1
20110101,-89.5,35.5,2
20110101,-90.3,36.2,8
20110101,-90.9,38.1,1
20110101,-88.9,38,1
20110101,-89.8,35.7,10
20110101,-90.9,36,1
20110101,-92.1,32.1,10
20110101,-87.9,33,15
20110101,-89.4,32.7,4
20110101,-91.6,32.6,35
20110101,-90.8,36.1,1
20110101,-93,31.9,7
20110101,-89.7,35.8,8
20110101,-86.6,33.5,3
20110101,-89.2,36.8,1
20110101,-89.5,37.1,3
20110101,-89.4,32.6,16
20110101,-90.9,35.4,1
20110101,-88.9,35.9,2
20110101,-90.8,35.4,3
20110101,-92.4,32.1,22
20110101,-90.6,36.3,5
20110101,-90,37.3,2
20110101,-89.5,37.3,1
20110101,-88,38.5,5
20110101,-91.7,32.6,21
20110101,-91.3,32.7,21
20110101,-89.3,32.7,17
20110101,-87.7,33.2,11
20110101,-88.9,32.5,15
20110101,-89.6,37.2,1
20110101,-91,32.1,16
20110101,-90.4,34.5,2
20110101,-86,39.6,1
20110101,-88.3,34.1,10
20110101,-86.4,30.1,1
20110101,-86.6,39.7,16
20110101,-88,34.6,5
20110101,-83.5,40.1,1
20110101,-92.3,33.4,4
20110101,-88.4,30.2,1
20110101,-88.8,30.1,1
20110101,-88.7,33.3,3
20110101,-89.3,34.4,4
20110101,-92.3,32.6,6
20110101,-85.2,33.7,1
20110101,-87.6,29.7,5
20110101,-89.5,31.8,3
20110101,-87.1,38.3,3
20110101,-87.5,38.1,1
20110101,-86.4,39.7,4
20110101,-87.2,37.4,1
20110101,-91.3,31.1,1
20110101,-84.5,29.3,1
20110101,-89.8,31.3,2
20110101,-85.9,30,1
20110101,-87.9,32.8,19
20110101,-88.3,28.8,1
20110101,-89.5,32.6,9
20110101,-85.3,40.7,3
20110101,-85.8,41,1
20110101,-88.5,32.4,9
20110101,-88.8,33.5,8
20110101,-86.1,40.8,1
20110101,-87.6,35.2,1
20110101,-85.6,31.1,1
20110101,-91.1,30.6,8
20110101,-90.5,34.8,2
20110101,-87.6,38.4,3
20110101,-81.5,38.3,1
20110101,-87.4,29.8,5
20110101,-87.4,29.2,10
20110101,-86,34.3,1
20110101,-90,36.7,6
20110101,-86.2,29.6,10
20110101,-85.9,32,4
20110101,-86,36.8,1
20110101,-87.4,37.4,3
20110101,-86.4,35.4,4
20110101,-90.8,32.2,4
20110101,-92.2,31.6,4
20110101,-86.4,35.5,2
20110101,-91.2,35.7,1
20110101,-86.3,34.1,2
20110101,-85.2,31.9,1
20110101,-88.4,36.9,1
20110101,-84.7,38.6,1
20110101,-85,41.2,1
20110101,-86.2,41.6,1
20110101,-88.8,33.9,8
20110101,-87.1,31,2
20110101,-87.7,32.8,16
20110101,-85.7,36.1,2
20110101,-86.7,34.7,17
20110101,-90,35.4,3
20110101,-87.6,35.7,1
20110101,-87.8,38.7,1
20110101,-86.6,31.7,1
20110101,-92.2,32.3,21
20110101,-87.2,33.7,3
20110101,-90.6,32.7,23
20110101,-89.6,36,1
20110101,-87,29.9,13
20110101,-89.9,36,3
20110101,-87.1,32.6,2
20110101,-85.4,33.1,2
20110101,-87.2,41.5,1
20110101,-86.9,39,1
20110101,-89.4,37.3,2
20110101,-91.7,32.8,1
20110101,-88.3,35.6,3
20110101,-87,35.5,1
20110101,-89.3,32.6,24
20110101,-85.8,29.9,2
20110101,-87.8,33.1,8
20110101,-89,33.6,19
20110101,-87,37.6,1
20110101,-90.7,31.4,5
20110101,-90.1,33.3,27
20110101,-88.2,38.5,3
20110101,-88.3,32.1,5
20110101,-85.2,31.5,2
20110101,-85.3,41.4,2
20110101,-84.2,39.8,1
20110101,-86.7,30.3,2
20110101,-90.2,35.4,13
20110101,-86.4,35.9,1
20110101,-88.7,36,1
20110101,-85.4,33.3,1
20110101,-86,32.2,1
20110101,-86.4,34.8,5
20110101,-85.6,29.8,3
20110101,-88.8,34.2,2
20110101,-88.9,31.6,8
20110101,-92.3,32.1,40
20110101,-89.4,32.3,5
20110101,-86.5,40,7
20110101,-87.6,37.4,4
20110101,-85.3,33.1,1
20110101,-89.8,32.6,1
20110101,-88.4,29.9,1
20110101,-86.3,40.7,1
20110101,-85.1,36.5,1
20110101,-85.6,35.4,2
20110101,-90.1,35.3,5
20110101,-86.2,31.5,1
20110101,-86.1,29.9,3
20110101,-88.9,29.7,1
20110101,-86.9,31.6,2
20110101,-85.7,40.8,2
20110101,-91.2,31.6,3
20110101,-86.3,30.7,1
20110101,-84.6,39,1
20110101,-91,31.5,8
20110101,-90.2,35.6,1
20110101,-91.2,34.3,2
20110101,-86.3,29.8,3
20110101,-89.6,31,6
20110101,-87,29.4,2
20110101,-89.6,31.1,1
20110101,-86.2,31,2
20110101,-92.2,32.2,38
20110101,-89.9,31.9,5
20110101,-91.2,33,8
20110101,-87.4,34.4,9
20110101,-90.5,36,4
20110101,-91,34.4,8
20110101,-88.8,37.4,2
20110101,-88.9,31.7,12
20110101,-86.1,29.1,1
20110101,-85.2,40.6,1
20110101,-88.9,31.3,1
20110101,-88.9,32.3,4
20110101,-86.5,35.1,1
20110101,-86.3,34.4,2
20110101,-90.8,32.3,10
20110101,-91.2,32.7,4
20110101,-90.9,31.6,6
20110101,-87.6,31.9,6
20110101,-88.9,33.1,3
20110101,-87.2,39.8,1
20110101,-84.7,41.5,2
20110101,-90.2,32.4,1
20110101,-87.5,33.7,2
20110101,-87.3,37.7,2
20110101,-87.2,34.8,2
20110101,-89.2,33,1
20110101,-91.1,29.6,2
20110101,-85.5,32.4,1
20110101,-87.9,30.2,6
20110101,-86.7,33.2,1
20110101,-89.5,31.2,1
20110101,-87.9,34.3,5
20110101,-88.4,32.1,8
20110101,-89.8,32.2,20
20110101,-91.9,33.8,2
20110101,-86.2,34.5,2
20110101,-86.6,29.9,6
20110101,-90.7,30.7,19
20110101,-85.8,36.5,2
20110101,-85.5,35.9,1
20110101,-87.5,29.1,4
20110101,-84.6,37.8,1
20110101,-86.9,38.8,1
20110101,-88.5,30.3,3
20110101,-89.5,33.6,32
20110101,-89.4,33.6,33
20110101,-90.1,33.8,2
20110101,-91.8,31,1
20110101,-86.4,39.5,6
20110101,-88.5,33.3,5
20110101,-85.4,32.9,2
20110101,-87,34.2,10
20110101,-88.3,32.9,7
20110101,-86.9,30.7,1
20110101,-87.5,39,2
20110101,-87.4,34.3,9
20110101,-90.4,32,1
20110101,-89.5,33.4,6
20110101,-88.5,34,15
20110101,-88.3,34.4,9
20110101,-85.8,37,1
20110101,-88.7,29.1,5
20110101,-87.7,38.6,3
20110101,-89.7,30.9,4
20110101,-89.6,33.4,16
20110101,-87.3,35.1,2
20110101,-86.5,33.5,2
20110101,-88.7,32.2,2
20110101,-87.7,34.8,3
20110101,-87.7,40.9,1
20110101,-87.5,34.9,1
20110101,-88.8,34.1,11
20110101,-86.4,40.6,1
20110101,-86.8,40.2,2
20110101,-86.6,38.9,3
20110101,-88.8,32.1,2
20110101,-85.3,32.3,5
20110101,-89,33,5
20110101,-87.4,35.1,1
20110101,-87,39.9,1
20110101,-86.8,30.5,1
20110101,-84.3,32.3,1
20110101,-87.1,42,1
20110101,-88.3,37.9,3
20110101,-90.8,33.1,8
20110101,-88.4,37.6,1
20110101,-92.6,32.9,2
20110101,-91.1,34.4,2
20110101,-91.5,33.4,4
20110101,-87.4,28.9,2
20110101,-89.5,29.1,2
20110101,-92.7,32.8,4
20110101,-89.4,31.7,5
20110101,-87.6,33.3,5
20110101,-84.9,32.1,1
20110101,-85.4,35.5,3
20110101,-86.6,31.6,1
20110101,-90.7,32.9,9
20110101,-91.1,34.3,9
20110101,-87.1,34.7,1
20110101,-90.5,31.3,4
20110101,-84.9,39.5,1
20110101,-88,37.1,2
20110101,-89.6,35.9,3
20110101,-86,32.3,2
20110101,-91,30.8,6
20110101,-85.9,30.5,4
20110101,-91.3,30.5,1
20110101,-87.2,40,1
20110101,-86.6,29.7,4
20110101,-90.9,30.9,7
20110101,-86.2,36.3,4
20110101,-90.5,38.7,2
20110101,-87.6,29.2,9
20110101,-91,31.6,2
20110101,-85.9,39.9,9
20110101,-89,36.4,2
20110101,-87.3,32.2,6
20110101,-86,35.8,1
20110101,-91.3,33.8,2
20110101,-85,41.1,1
20110101,-88.6,32.9,17
20110101,-89.3,28.8,3
20110101,-90.2,31.1,4
20110101,-89.9,34.6,1
20110101,-86.5,36.1,1
20110101,-91.5,33,1
20110101,-91.5,32.5,3
20110101,-91.5,33.1,5
20110101,-87.2,34.3,6
20110101,-85,32,1
20110101,-90.2,35.2,2
20110101,-86.3,39.7,7
20110101,-84.4,41.1,4
20110101,-88.7,33.4,8
20110101,-88,33.3,13
20110101,-87.5,33,7
20110101,-91.3,31.9,8
20110101,-83.2,36.6,1
20110101,-89.2,31.8,1
20110101,-88.2,33,2
20110101,-90.7,34.5,5
20110101,-87.4,33,4
20110101,-88.1,38.6,5
20110101,-86.9,31.7,1
20110101,-91.2,33.7,3
20110101,-88.2,34,9
20110101,-88.5,32.1,14
20110101,-88.6,33.4,2
20110101,-86.9,41.8,2
20110101,-90.7,36.3,3
20110101,-88.7,32.3,8
20110101,-84.4,39.4,1
20110101,-93.3,31.5,13
20110101,-84.8,35.6,2
20110101,-87.6,41.4,1
20110101,-91.6,32.2,4
20110101,-90.3,34.7,1
20110101,-89.2,28.8,5
20110101,-88.2,29.9,7
20110101,-87.1,39.1,3
20110101,-88.8,29.2,4
20110101,-89.8,32.8,9
20110101,-86.1,36.2,3
20110101,-86.1,40.2,3
20110101,-91.6,31.9,1
20110101,-86.5,34.1,9
20110101,-87,29.3,6
20110101,-88.5,29.2,3
20110101,-90.5,31,4
20110101,-85.8,30.3,5
20110101,-86.2,32.2,1
20110101,-87.4,34.9,3
20110101,-90.1,35.5,10
20110101,-89.9,32.8,10
20110101,-88.1,30.3,2
20110101,-89.6,38.6,4
20110101,-89.5,30.7,1
20110101,-87.7,34.2,20
20110101,-87.6,32.3,1
20110101,-86.8,39.9,3
20110101,-91.2,35.6,3
20110101,-89,33.5,11
20110101,-86.6,40.1,5
20110101,-87.5,36.9,1
20110101,-88.6,32.2,3
20110101,-84.7,39.1,1
20110101,-90,34.6,4
20110101,-85.1,36.1,1
20110101,-92.1,32.5,9
20110101,-86,35.7,2
20110101,-88.7,30,6
20110101,-89,42.3,1
20110101,-88.2,38.6,6
20110101,-86.4,39.4,2
20110101,-85.4,30.6,4
20110101,-90.4,33.3,14
20110101,-85.6,36.6,2
20110101,-88.8,37.5,1
20110101,-89.9,33.3,24
20110101,-91,31.1,3
20110101,-89.7,32.5,21
20110101,-86.5,31.4,1
20110101,-85,41.4,2
20110101,-86.3,29,2
20110101,-87.1,32.9,3
20110101,-87.7,34.3,5
20110101,-87.8,29,5
20110101,-89.4,35.9,1
20110101,-87,33.9,5
20110101,-91.1,31.6,3
20110101,-88.3,30.2,2
20110101,-88.7,32.5,11
20110101,-89,31.2,2
20110101,-89.6,35,2
20110101,-89.9,33.2,13
20110101,-88,29.5,5
20110101,-89.1,29,4
20110101,-88.1,36.4,3
20110101,-90,30.4,6
20110101,-90.1,33.2,17
20110101,-82.6,37.4,1
20110101,-85.7,41.5,1
20110101,-85.1,32.7,1
20110101,-89.7,31.9,3
20110101,-88.5,31.6,2
20110101,-90.7,34.4,2
20110101,-91.4,33.2,1
20110101,-89.3,32.5,38
20110101,-82.5,41.7,1
20110101,-90.4,32.7,8
20110101,-87.6,34.3,19
20110101,-88,31.7,7
20110101,-86.3,40.2,1
20110101,-87.6,30,1
20110101,-82.7,41.6,1
20110101,-87,31.1,5
20110101,-90.7,31.8,5
20110101,-88.6,29.8,1
20110101,-85.8,30.1,1
20110101,-87.3,30.4,2
20110101,-87.3,33.6,7
20110101,-89.7,31.3,11
20110101,-88.8,37.8,4
20110101,-87.3,39.3,7
20110101,-90.3,31.4,1
20110101,-89.1,37,1
20110101,-90.5,34.2,1
20110101,-87,29.2,10
20110101,-88.6,32.6,15
20110101,-88.7,37.9,5
20110101,-89.7,32.4,9
20110101,-86.7,30,5
20110101,-87.7,33.5,3
20110101,-87.2,30.5,5
20110101,-90.3,32.9,20
20110101,-88.1,29.9,1
20110101,-89.9,38.8,2
20110101,-86.3,30,5
20110101,-86.2,36.4,2
20110101,-87.9,37.8,1
20110101,-90.7,30.2,2
